administration,supplyLandTitle,publishTime,fileTitle,totalSupplyLand,yearSupplyPlan,industrialLand,businessLand,totalHousionSupply,low_rentLand,affordableHousing,pengGaiLand,low_rentpengGaiLand,pengGaiAffordableHousing,pengGaiCommercialHousing,commercialHousing,ortherHousingLand,publicServiceLand,transportationLand,waterAreaLand,specialLand,publicRentalLand,limitCommercialLand,mediumCommercialLand,totalCommercialLand,commercialRatio, crawlingTime, url, md5Mark, 
梅县,梅县2016年度国有建设用地供应计划,2016-05-26,梅县2016年度国有建设用地供应计划,179.6公顷,2016年,81.6,17.1,,0,0,10.3,2.4,7.9,0,,,7.8,0,0,18.9,0|0,0,31.5,43.9,77.122%,2020-04-15 14:07:07,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930787824&__boxModel__=true&op=page_content&sessionID=15263&pn=1,6d661500242fcce73bae1584a4959b4f
惠东县,惠东县2016年度国有建设用地供应计划,2016-05-26,惠东县2016年度国有建设用地供应计划,258.25公顷,2016年,73.48,14.83,,0,0,0,0,0,0,,,28.43,10.46,0,0,0|0,0,0,131.05,0%,2020-04-15 14:07:08,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930787655&__boxModel__=true&op=page_content&sessionID=28028&pn=1,8bd2f9e38662f4438305cfafb54813b8
惠州市本级,惠州市本级2016年度国有建设用地供应计划,2016-05-26,惠州市本级2016年度国有建设用地供应计划,1163.585公顷,2016年,525.435,117.31,,0,2.6,14.2,0,0,14.2,,,170.02,9.24,21.56,15,0|0,0,187.067,288.22,66.837%,2020-04-15 14:07:08,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930766679&__boxModel__=true&op=page_content&sessionID=85073&pn=1,f98a16881464ce3ad966c88f348865ba
化州市,化州市2016年度国有建设用地供应计划,2016-05-26,化州市2016年度国有建设用地供应计划,50.08043公顷,2016年,3.83,16.67,,0,0,0,0,0,0,,,0,0,0,0,0|0,0,20.706301,29.58043,70%,2020-04-15 14:07:08,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930785146&__boxModel__=true&op=page_content&sessionID=64491&pn=1,726dc514a6eb27ede2a2315872be9f8b
兴宁市,兴宁市2016年度国有建设用地供应计划,2016-05-26,兴宁市2016年度国有建设用地供应计划,125公顷,2016年,30,30,,2,0,0,0,0,0,,,20,15,0,0,0|0,0,23,28,83.333%,2020-04-15 14:07:09,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930802667&__boxModel__=true&op=page_content&sessionID=48359&pn=1,f79e325f423a836dd7af1681c4d5e70a
阳江市本级,阳江市本级2016年度国有建设用地供应计划,2016-05-26,阳江市本级2016年度国有建设用地供应计划,720.7812公顷,2016年,226.3659,154.4779,,0,0,0,0,0,0,,,61.1092,66.5618,2.64,0,3.5|0,0,0,206.1264,1.67%,2020-04-15 14:07:11,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930814548&__boxModel__=true&op=page_content&sessionID=96453&pn=1,21e656a59fcbf61758c176321f875f1c
五华县,五华县2016年度国有建设用地供应计划,2016-05-26,五华县2016年度国有建设用地供应计划,828.4733公顷,2016年,98,41.41,,.2,0,.9233,0,0,.9233,,,28.5,571,0,0,0|0,0,62,88.44,70.479%,2020-04-15 14:07:23,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930798906&__boxModel__=true&op=page_content&sessionID=60470&pn=1,3c6fcf2b839192c9851576a46ff24265
恩平市,恩平市2016年度国有建设用地供应计划,2016-05-26,恩平市2016年度国有建设用地供应计划,327公顷,2016年,94.4666,7,,0,0,0,0,0,0,,,1.6667,140,0,0,.8667|0,0,58.1,83,70.31%,2020-04-15 14:07:23,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930818231&__boxModel__=true&op=page_content&sessionID=25791&pn=1,d8eb4d4032b35517ed84d340cef96104
新兴县,新兴县2016年度国有建设用地供应计划,2016-05-26,新兴县2016年度国有建设用地供应计划,435公顷,2016年,50,20,,0,0,0,0,0,0,,,30,300,2,3,0|0,0,22,30,73.333%,2020-04-15 14:07:25,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930824374&__boxModel__=true&op=page_content&sessionID=72717&pn=1,a248e77e01545c8378ec3c8763e9d655
梅州市本级,梅州市本级2016年度国有建设用地供应计划,2016-05-26,梅州市本级2016年度国有建设用地供应计划,331.8037公顷,2016年,100,20,,0,0,33.5789,0,0,33.5789,,,10,116,0,1.3,1.9248|0,0,25,49,71.599%,2020-04-15 14:07:30,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930830619&__boxModel__=true&op=page_content&sessionID=21636&pn=1,5ad5cf3fd8af2deecc4dab42fc26bdf5
大埔县,大埔县2016年度国有建设用地供应计划,2016-05-26,大埔县2016年度国有建设用地供应计划,98.6公顷,2016年,60,.8,,0,0,0,0,0,0,,,16,18,0,.8,.3|0,0,1.9,2.7,73.333%,2020-04-15 14:07:33,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930843535&__boxModel__=true&op=page_content&sessionID=96536&pn=1,8163c33deb01bc2a4e2fb50e005cd8a2
高要市,高要市2016年度国有建设用地供应计划,2016-05-26,高要市2016年度国有建设用地供应计划,57.1253公顷,2016年,31.7505,0,,0,0,0,0,0,0,,,0,0,0,0,0|0,0,17.7624,25.3748,70%,2020-04-15 14:07:34,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930831136&__boxModel__=true&op=page_content&sessionID=84115&pn=1,2bb62dc230186965ffcb51d2d0e119b5
陆河县,陆河县2016年度国有建设用地供应计划,2016-05-26,陆河县2016年度国有建设用地供应计划,129公顷,2016年,60,3,,0,0,0,0,0,0,,,37,0,0,9,.8|0,0,19.2,19.2,100%,2020-04-15 14:07:35,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930844355&__boxModel__=true&op=page_content&sessionID=90850&pn=1,a521292acbefa69082a439e4ef1a75a0
陆丰市,陆丰市2016年度国有建设用地供应计划,2016-05-26,陆丰市2016年度国有建设用地供应计划,151.7299公顷,2016年,118.1474,.2016,,0,0,0,0,0,0,,,14.3901,0,0,0,1|0,0,12.43,17.9908,70.718%,2020-04-15 14:07:35,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930844702&__boxModel__=true&op=page_content&sessionID=30452&pn=1,e94d78a244680a5b4e091c8a869f17f6
饶平县,饶平县2016年度国有建设用地供应计划,2016-05-26,饶平县2016年度国有建设用地供应计划,417.8288公顷,2016年,113.7255,30.2235,,1,0,0,0,0,0,,,14.8397,237.4894,0,.5917,0|0,0,19.959,19.959,100%,2020-04-15 14:07:35,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930845300&__boxModel__=true&op=page_content&sessionID=1172&pn=1,cefa02fabfd959299368ff415f99724c
平远县,平远县2016年度国有建设用地供应计划,2016-05-26,平远县2016年度国有建设用地供应计划,85.5公顷,2016年,30,3,,0,0,0,0,0,0,,,5,32.5,2,.5,.5|0,0,10,12,84%,2020-04-15 14:07:35,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930843794&__boxModel__=true&op=page_content&sessionID=89570&pn=1,e659ed361cb7158be9fa1a243ff13bbd
博罗县,博罗县2017年度国有建设用地供应计划,2017-06-23,博罗县2017年度国有建设用地供应计划,237.0338公顷,2017年,122.6907,3.0029,,0,0,0,0,0,0,,,8.06,44.412,0,1.8136,0|0,0,39.9383,57.0546,70%,2020-04-15 14:07:38,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930848790&__boxModel__=true&op=page_content&sessionID=83386&pn=1,493990ac45c752c870db8f959147717f
龙门县,龙门县2017年度国有建设用地供应计划,2017-06-23,龙门县2017年度国有建设用地供应计划,67.5公顷,2017年,20,18,,0,0,1.5,0,0,1.5,,,6,0,0,0,2|0,0,15,20,78.723%,2020-04-15 14:07:38,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930848919&__boxModel__=true&op=page_content&sessionID=27103&pn=1,1217d2eb7f1c58d8be307eddb5aa36ec
惠东县,惠东县2017年度国有建设用地供应计划,2017-06-23,惠东县2017年度国有建设用地供应计划,245.51公顷,2017年,48.48,17.88,,0,0,0,0,0,0,,,29.36,8.52,0,0,0|0,0,98.89,141.27,70.001%,2020-04-15 14:07:40,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930847808&__boxModel__=true&op=page_content&sessionID=61800&pn=1,f0d0a8132a18b70f7c03585016814bd0
梅州市本级,梅州市本级2017年度国有建设用地供应计划,2017-06-23,梅州市本级2017年度国有建设用地供应计划,220.3公顷,2017年,108,15,,0,2.3,13.7752,0,0,13.7752,,,35,0,0,1.3,1.9248|0,0,25,43,70.492%,2020-04-15 14:07:40,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930850147&__boxModel__=true&op=page_content&sessionID=31185&pn=1,c9528c206a0d04cf126ac353bed66f04
信宜市,信宜市2017年度国有建设用地供应计划,2017-06-23,信宜市2017年度国有建设用地供应计划,966.39公顷,2017年,111.17,5.335,,0,0,0,0,0,0,,,22.9061,796.6666,0,0,0|0,0,21.52,30.3123,70.994%,2020-04-15 14:07:42,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930852605&__boxModel__=true&op=page_content&sessionID=97845&pn=1,939dce967f077b6dea4a5367a2dc727a
大埔县,大埔县2017年度国有建设用地供应计划,2017-06-23,大埔县2017年度国有建设用地供应计划,665公顷,2017年,8,1,,0,0,3,3,0,0,,,16,466,159,0,0|0,0,8,12,73.333%,2020-04-15 14:07:42,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930850444&__boxModel__=true&op=page_content&sessionID=34983&pn=1,d28258152fcad8da9f981d475c2d116c
茂名市本级,茂名市本级2017年度国有建设用地供应计划,2017-06-23,茂名市本级2017年度国有建设用地供应计划,841.69公顷,2017年,94.42,101.67,,0,0,0,0,0,0,,,65.3,499.37,1.69,0,0|0,0,56.67,79.24,71.517%,2020-04-15 14:07:48,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930853785&__boxModel__=true&op=page_content&sessionID=37397&pn=1,1c2d5741649bcdd625e66c28f78322b6
茂名市本级,茂名市本级2017年度国有建设用地供应计划,2017-06-23,茂名市本级2017年度国有建设用地供应计划,841.69公顷,2017年,94.42,101.67,,0,0,0,0,0,0,,,65.30,499.37,1.69,0,0|0,0,56.67,79.24,71.517%,2020-04-15 14:07:48,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930853785&__boxModel__=true&op=page_content&sessionID=37397&pn=1,1c2d5741649bcdd625e66c28f78322b6
化州市,化州市2017年度国有建设用地供应计划,2017-06-23,化州市2017年度国有建设用地供应计划,39.2893公顷,2017年,13.822,4.7736,,0,0,0,0,0,0,,,0,0,0,0,0|0,0,14.48559,20.6937,70%,2020-04-15 14:07:53,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930856015&__boxModel__=true&op=page_content&sessionID=58024&pn=1,68261d2b4514f680b3bbf7f83bb516a5
汕头市本级,汕头市本级2017年度国有建设用地供应计划,2017-06-23,汕头市本级2017年度国有建设用地供应计划,1494.3654公顷,2017年,305.1243,223.8156,,0,2.07,0,0,0,0,,,216.3679,632.1283,0,0,0|0,0,0,114.8593,1.77%,2020-04-15 14:07:55,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930847693&__boxModel__=true&op=page_content&sessionID=55146&pn=1,c4f25da33e01cda7e6e364a1b6acfbf7
平远县,平远县2017年度国有建设用地供应计划,2017-06-23,平远县2017年度国有建设用地供应计划,205.5公顷,2017年,30,15.5,,0,0,0,0,0,0,,,10,132,2,1,2|0,0,9,13,73.333%,2020-04-15 14:08:07,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930861132&__boxModel__=true&op=page_content&sessionID=16105&pn=1,3a2e1e67400651b92fc5460a22ff8af9
蕉岭县,蕉岭县2017年度国有建设用地供应计划,2017-06-23,蕉岭县2017年度国有建设用地供应计划,120公顷,2017年,60,10,,0,.5,0,0,0,0,,,20,15,2,1,.5|0,0,7.4,11,70%,2020-04-15 14:08:08,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930855235&__boxModel__=true&op=page_content&sessionID=55911&pn=1,eb55447cbd872a9bbca14eb037f48673
罗定市,罗定市2017年度国有建设用地供应计划,2017-06-23,罗定市2017年度国有建设用地供应计划,108公顷,2017年,60,8,,1,0,0,0,0,0,,,10,0,0,0,0|0,0,20.55,29,71.833%,2020-04-15 14:08:11,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930867162&__boxModel__=true&op=page_content&sessionID=36079&pn=1,045144d4288fb7ffa9f1834167bb0d27
云安县,云安县2017年度国有建设用地供应计划,2017-06-23,云安县2017年度国有建设用地供应计划,81公顷,2017年,62,7,,0,0,0,0,0,0,,,5,0,0,0,0|0,0,7,7,100%,2020-04-15 14:08:14,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930868751&__boxModel__=true&op=page_content&sessionID=18849&pn=1,dadeb7b72257b8dea9a7410988205755
高州市,高州市2017年度国有建设用地供应计划,2017-06-23,高州市2017年度国有建设用地供应计划,254.3公顷,2017年,6.72,7,,.55,.36,0,0,0,0,,,17.2,168.38,0,0,0|0,0,37.76,54.09,70.309%,2020-04-15 14:08:14,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930864201&__boxModel__=true&op=page_content&sessionID=36702&pn=1,5f15a58871c5b1d118d19feb7c7c1d97
清新县,清远市清新区二一六年度国有建设用地供应计划,2016-05-26,清远市清新区二一六年度国有建设用地供应计划,170.03公顷,2016年,138.29,3.3,,0,0,0,0,0,0,,,0,0,0,0,0|0,0,19.908,28.44,70%,2020-04-15 14:08:16,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930871862&__boxModel__=true&op=page_content&sessionID=34033&pn=1,fea12993b165952038737cf433db288b
南雄市,南雄市2016年度国有建设用地供应计划,2016-05-26,南雄市2016年度国有建设用地供应计划,126.7785公顷,2016年,70.0072,5.1099,,0,0,0,0,0,0,,,3.5785,14.104,0,0,0|0,0,23.7853,33.9789,70%,2020-04-15 14:08:33,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930873883&__boxModel__=true&op=page_content&sessionID=7746&pn=1,bafd62e61f03f6ec8fd4b7909ff1cce0
汕头市本级,汕头市本级2016年度国有建设用地供应计划,2016-05-26,汕头市本级2016年度国有建设用地供应计划,1821.315226公顷,2016年,545.952766,269.903288,,1.9367,0,0,0,0,0,,,240.47403,574.9975,0,.16,1.7185|0,0,58.153159,186.172442,32.56%,2020-04-15 14:09:10,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930870148&__boxModel__=true&op=page_content&sessionID=76578&pn=1,984cd896f76f8116cd11ba89636a49c9
肇庆市本级,肇庆市本级2017年度国有建设用地供应计划,2017-06-23,肇庆市本级2017年度国有建设用地供应计划,1009.2415公顷,2017年,406.2401,96.8014,,0,0,0,0,0,0,,,58.3582,182.0777,113.836,0,0|0,0,0,151.9281,0%,2020-04-15 14:09:23,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930867908&__boxModel__=true&op=page_content&sessionID=78820&pn=1,f7e1d713296c328fa87fe2c10ce78e7c
乐昌市,乐昌市2016年度国有建设用地供应计划,2016-05-26,乐昌市2016年度国有建设用地供应计划,63.481261公顷,2016年,22.0654,3.26251,,0,0,5.0366,0,5.0366,0,,,22.274761,0,0,0,0|0,0,6.0784,10.84199,70%,2020-04-15 14:09:23,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930890527&__boxModel__=true&op=page_content&sessionID=68357&pn=1,368e3357ea8e137f174994e67569a458
肇庆市本级,肇庆市本级2016年度国有建设用地供应计划,2016-05-26,肇庆市本级2016年度国有建设用地供应计划,1174.4298公顷,2016年,218.1521,119.9823,,0,1.848,0,0,0,0,,,169.736,246.612,222.1953,6.7,0|0,0,131.8885,189.2041,70%,2020-04-15 14:09:35,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930873451&__boxModel__=true&op=page_content&sessionID=77598&pn=1,29d0855277557a330bc6321159d50414
揭阳市本级,揭阳市本级2016年度国有建设用地供应计划,2016-05-26,揭阳市本级2016年度国有建设用地供应计划,486.1098公顷,2016年,203.3713,34.1606,,0,0,21.5035,0,0,0,,,102.1934,86.2092,0,0,0|0,0,25.0028,38.6718,77.285%,2020-04-15 14:09:35,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930893522&__boxModel__=true&op=page_content&sessionID=37100&pn=1,621ee7c63e13776dc0c6d62283524dfb
封开县,封开县2016年度国有建设用地供应计划,2016-05-26,封开县2016年度国有建设用地供应计划,461.12公顷,2016年,137.41,17.53,,0,.07,4.12,0,0,4.12,,,22.23,242.29,0,0,0|0,0,26.23,37.47,73.02%,2020-04-15 14:09:46,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930890221&__boxModel__=true&op=page_content&sessionID=79123&pn=1,87ec1ae26acc70f20d3b32b8672f9eb6
仁化县,仁化县2016年度国有建设用地供应计划,2016-05-26,仁化县2016年度国有建设用地供应计划,55.35公顷,2016年,11.02,8.23,,0,0,0,0,0,0,,,20.24,0,0,0,0|0,0,11.2,15.86,70.618%,2020-04-15 14:09:47,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930897876&__boxModel__=true&op=page_content&sessionID=74043&pn=1,807aa0b80ea4e5ca8e648aff9b6d7086
徐闻县,徐闻县2016年度国有建设用地供应计划,2016-05-26,徐闻县2016年度国有建设用地供应计划,87.7078公顷,2016年,15.2083,7.2344,,0,0,0,0,0,0,,,3.4651,0,0,0,.6667|0,0,43.3836,61.1333,71.279%,2020-04-15 14:09:58,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930893474&__boxModel__=true&op=page_content&sessionID=73611&pn=1,29dd0ad8df469fee83bc2c986f97b5b2
高要市,高要市2017年度国有建设用地供应计划,2017-06-23,高要市2017年度国有建设用地供应计划,80.9056公顷,2017年,28.6142,0,,0,0,0,0,0,0,,,0,11.7254,0,0,0|0,0,0,40.566,0%,2020-04-15 14:10:01,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930896923&__boxModel__=true&op=page_content&sessionID=84298&pn=1,086aeb8a9d1b29d4c97917488420bd27
封开县,封开县2017年度国有建设用地供应计划,2017-06-23,封开县2017年度国有建设用地供应计划,1077.8649公顷,2017年,319.0407,11.0523,,0,0,8.1263,0,0,8.1263,,,12.5719,714.7956,0,.6315,0|0,0,10.48194,11.6466,94.11%,2020-04-15 14:10:08,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930898275&__boxModel__=true&op=page_content&sessionID=30320&pn=1,69a58bd0235e81badd3d0d2b0066b1ae
怀集县,怀集县2017年度国有建设用地供应计划,2017-06-23,怀集县2017年度国有建设用地供应计划,95.7187公顷,2017年,34.6667,19.7546,,0,0,0,0,0,0,,,4.3467,0,0,0,0|0,0,36.9507,36.9507,100%,2020-04-15 14:10:08,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930914738&__boxModel__=true&op=page_content&sessionID=77766&pn=1,78142bca0d5f840f1eb09234d10cce7e
新兴县,新兴县2017年度国有建设用地供应计划,2017-06-23,新兴县2017年度国有建设用地供应计划,159公顷,2017年,50,10,,0,0,0,0,0,0,,,20,50,2,2,0|0,0,18,25,72%,2020-04-15 14:10:09,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930916312&__boxModel__=true&op=page_content&sessionID=2259&pn=1,54229a321048a7c44adcddbc9f7fb493
新兴县,新兴县2017年度国有建设用地供应计划,2017-06-23,新兴县2017年度国有建设用地供应计划,159公顷,2017年,50,10,,0,0,0,0,0,0,,,20,50,2,2,0|0,0,18,25,72%,2020-04-15 14:10:09,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930916312&__boxModel__=true&op=page_content&sessionID=2259&pn=1,54229a321048a7c44adcddbc9f7fb493
中山市本级,中山市本级2016年度国有建设用地供应计划,2016-05-26,中山市本级2016年度国有建设用地供应计划,926.51公顷,2016年,479.5735,85.7675,,0,0,0,0,0,0,,,148.6465,25.2847,3.0901,2.5,0|.6684,0,0,180.9793,.368%,2020-04-15 14:10:09,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930971682&__boxModel__=true&op=page_content&sessionID=94830&pn=1,1ed55a67014583c9add3541c030d5bd3
南澳县,南澳县2016年度国有建设用地供应计划,2016-05-26,南澳县2016年度国有建设用地供应计划,54.0391公顷,2016年,.67,2.8623,,0,.4,0,0,0,0,,,35.7566,5.3415,0,2,0|0,0,7.0087,7.0087,100%,2020-04-15 14:10:13,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930977469&__boxModel__=true&op=page_content&sessionID=62746&pn=1,a5d5c79c90484ad3ff8d6899a7ff984f
清远市本级,清远市区2016年度国有建设用地供应计划,2016-05-26,清远市区2016年度国有建设用地供应计划,920公顷,2016年,200,20,,0,0,0,0,0,0,,,500,140,10,0,0|0,0,35,50,70%,2020-04-15 14:10:13,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930979157&__boxModel__=true&op=page_content&sessionID=9631&pn=1,ccac10a9e5745d6368ca9baa74afc546
阳东县,阳东县2016年度国有建设用地供应计划,2016-05-26,阳东县2016年度国有建设用地供应计划,452.85公顷,2016年,165.3,31.2,,0,0,0,0,0,0,,,13.8,166,0,5,0|0,0,50.55,71.55,70.65%,2020-04-15 14:10:15,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930975636&__boxModel__=true&op=page_content&sessionID=98532&pn=1,afd17ff02d719ad1ad0314007fb114c8
德庆县,德庆县2016年度国有建设用地供应计划,2016-05-26,德庆县2016年度国有建设用地供应计划,450.7456公顷,2016年,67.3458,6.1733,,0,0,0,0,0,0,,,24.6665,297,0,0,0|0,0,38.892,55.56,70%,2020-04-15 14:10:16,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930996673&__boxModel__=true&op=page_content&sessionID=88965&pn=1,f7b30903e6044e4fc4e8df7666b62587
揭东县,揭东县2016年度国有建设用地供应计划,2016-05-26,揭东县2016年度国有建设用地供应计划,329.17公顷,2016年,160,29.67,,0,0,0,0,0,0,,,22.87,91,0,4.68,0|.95,0,14,20,71.36%,2020-04-15 14:10:18,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586931008863&__boxModel__=true&op=page_content&sessionID=13804&pn=1,1d7b9708e4f85115e496bbb6ba125daf
惠来县,惠来县2016年度国有建设用地供应计划,2016-05-26,惠来县2016年度国有建设用地供应计划,312.5公顷,2016年,78,20,,4.5,0,0,0,0,0,,,25,100,0,15,0|0,0,50,70,73.154%,2020-04-15 14:10:19,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586931009383&__boxModel__=true&op=page_content&sessionID=68200&pn=1,dfe03ba545c6e35f1d267c4b766d096e
连南瑶族自治县,连南瑶族自治县2016年度国有建设用地供应计划,2016-05-26,连南瑶族自治县2016年度国有建设用地供应计划,59.4559公顷,2016年,12.6667,.2867,,0,0,0,0,0,0,,,10.436,30.3925,0,0,0|0,0,5.674,5.674,100%,2020-04-15 14:10:20,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586931008861&__boxModel__=true&op=page_content&sessionID=1114&pn=1,743457ffcc8e5bd3126df01875eecb38
普宁市,普宁市2016年度国有建设用地供应计划,2016-05-26,普宁市2016年度国有建设用地供应计划,211.9133公顷,2016年,79.6767,22.3673,,0,0,0,0,0,0,,,22.8449,32.5818,0,0,.5694|0,0,53.8732,53.8732,100%,2020-04-15 14:10:21,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586931010296&__boxModel__=true&op=page_content&sessionID=67136&pn=1,d2ec42ab2872e681e1870a994bd9de1f
鹤山市,鹤山市2016年度国有建设用地供应计划,2016-05-26,鹤山市2016年度国有建设用地供应计划,156.4683公顷,2016年,104.9448,28.9807,,.3256,0,0,0,0,0,,,.9527,0,0,0,0|0,0,21.2645,21.2645,100%,2020-04-15 14:10:22,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586931010730&__boxModel__=true&op=page_content&sessionID=115&pn=1,bd4e199949cf63d5b2cf889b97437458
揭西县,揭西县2016年度国有建设用地供应计划,2016-05-26,揭西县2016年度国有建设用地供应计划,85.81165公顷,2016年,38.98625,6.1554,,0,0,0,0,0,0,,,9.5063,0,0,0,0|0,0,22.8259,31.1637,73.245%,2020-04-15 14:10:28,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586931015977&__boxModel__=true&op=page_content&sessionID=14328&pn=1,abf94878ffd25a8cfaeeb06f48b38ae7
阳春市,阳春市2016年度国有建设用地供应计划,2016-05-26,阳春市2016年度国有建设用地供应计划,658.0036公顷,2016年,451.1865,36.3334,,0,0,0,0,0,0,,,21.4085,0,0,0,0|0,0,115.72,149.0752,77.625%,2020-04-15 14:10:29,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586931015834&__boxModel__=true&op=page_content&sessionID=26886&pn=1,cdcf1206290ce21d0933dbb1eebf2a6d